Name|Abstract|Label
Bibiladeniye_Mahanama|"Bibiladeniye Mahanama  is a Theravada Buddhist monk composer and Spiritual music producer from Sri Lanka.


== Early life and education ==
Bibiladeniye Mahanama was born on 31 October 1989 at the government hospital in Dompe. His birth name Wanaviraja Wasala Mudhiyanselage Lahiru Madhusanka was given to him by his mother Indrani Tennakoon and father Wanaviraja Wasala Mudhiyanselage Abeyratne Bandara. He is the eldest of their three children. Lahiru had his primary education at Jayanthi Central College in Nikaweratiya. He was ordained a Buddhist monk on 27 July 1999 and given his present name Bibiladeniye Mahanama. He was a student of Kotawila Sri Premaloka Thero at the Vidyawardena Pirivena in Dehiwela. and Wahantare Siddhartha thero at Sri Shailathalaramaya - Panduwasnuwara. His initial Pirivena education was at the Paramadhamma Cheitiya Pirivena in Ratmalana since 1999 and continued his higher studies at the Sri Pandukabhya Pirivena in Panduwasnuwara. His Advanced Level education..."|0
Battle_of_Langshan_Jiang|"The Battle of Langshan Jiang (狼山江之戰; Battle of Wolf Mountain River) was a riverine battle which occurred in 919 during the Five Dynasties and Ten Kingdoms period in China between the states of Wuyue and Wu.


== Forces ==
The two forces would appear equal roughly 500 dragon ships on each side. The Wuyue were commanded by Qian Chuanguan and the Wu by Peng Yanzhang (彭彥章). The Wuyue had an ace a double pump flamethrower. This flamethrower may have used gunpowder to ignite the petrol (Greek fire). Qian Yuanguan apparently had the flamethrower (or flamethrowers) decorated with silver so that if the enemy captured it they'd take the silver and leave the petrol and apparatus.


== Battle ==
In 919 at the Later Liang emperor Zhu Zhen's order the Wuyue king Qian Liu sent his son Qian Chuanguan who was then serving as his deputy military governor to attack Wu from Changzhou with 500 ships.  The Wu general Peng Yanzhang defended against the attack.  In anticipation for the battle Qian Chuanguan..."|1
Battle_of_the_Strait_of_Gibraltar_(1591)|"For another battle see Battle of the Strait of Gibraltar (1590).

The Battle of the Strait of Gibraltar was a naval action off Gibraltar on 24th of April 1591. A fleet of three English merchant vessels escorted by a larger armed merchant vessel Centurion was attacked by five Spanish galleys. Ultimately the Spanish were repelled but not before the English vessel Dolphin was sunk by one of the galleys.


== Background ==
The English merchants which included ships of the Levant Company were sailing for various ports but had banded together to sail through the heavily Spanish-dominated Straits of Gibraltar. Among these ships was the Centurion a large armed merchant vessel but weakly manned.
The Centurion arrived at Marseilles on her outward bound voyage after delivering her goods she remained there for more than five weeks taking in lading and then intended to return to England. When she was ready to depart from Marseilles there were other smaller sundry ships. Their masters of which..."|1
Ottoman–Persian_War_(1775–76)||1
Daisy_Voisin|"Daisy Voisin (23 September 1924 – 7 August 1991) was a Parang singer and composer.


== Life and career ==
Voisin was born in Erin Trinidad and Tobago. She began her singing career in the Village Council and other local groups. A deeply religious person she received the message to spread the gospel of Parang in a church in Siparia in 1973. Not long after she was launched into the spotlight at a ""Best Village"" competition in 1971. She did her best to live up to that calling.
Hailed as the undisputed ""Queen of Parang"" for her vocal prowess and the many triumphs and popularity of the band she led the La Divina Pastora Serenaders Daisy Voisin left an indelible mark on the local Parang scene in Trinidad and Tobago. Armed with her sweet powerful voice and a bouquet of flowers in hand she ruled Parang music in for countless years. Her signature songs ""Hurray Hurrah"" and ""Alegría Alegría"" becoming Christmas classics sung with her characteristic musical trill ""aiyee aiyee"".
Her live performances..."|0
Algol_variable|Algol variables or Algol-type binaries are a class of eclipsing binary stars that are related to the prototype member of this class β Persei (Beta Persei Algol) from an evolutionary point of view. An Algol binary is a semidetached binary system where the primary component is an early type main sequence star that does not fill its Roche lobe while the cooler fainter larger less massive secondary component lies above the main sequence in a Hertzsprung–Russell diagram and fills the Roche lobe. Early in its history the secondary star would have been more massive evolving first to overfill its Roche lobe. After rapid mass exchange the lobe-filling star became less massive than its companion.When the cooler component passes in front of the hotter one part of the latter's light is blocked and the total brightness of the binary as viewed from Earth temporarily decreases. This is the primary minimum of the binary. Total brightness may also decrease but less so when the hotter component...|0
Supreme_(producer)|"Originally Su-Preme was the primary producer of Sunz of Man. He produced their demo album (when the group was called Da Last Future) while still forming and taking shape as the first to be signed Wutang affiliates. He also produced some songs on the shelved Sunz of Man album Nothing New Under the Sun. Su-Preme was credited as producing the songs ""Natural High"" and ""Israeli News"" on the Sunz of Man debut album The Last Shall be First. He is closely associated with Shabazz the Disciple having produced for his solo pieces.


== Production credits ==


== References... =="|0
Ballingarry_(horse)|"Ballingarry (foaled 1999 in Ireland) is a Thoroughbred racehorse who competed for owners in Europe and North America. Bred and raced by the principals of Coolmore Stud he was named for the village of Ballingarry in the southern part of County Tipperary in Ireland. In October 2002 he was sold to an American racing partnership led by Sidney L. Port.
Ballingarry's most important wins came at age two in the Group One Critérium de Saint-Cloud at Saint-Cloud Racecourse in France and at age three in the Grade 1 Canadian International Stakes at Woodbine Racetrack in Toronto. Following his purchase by Sidney Port Ballingarry notably won back-to-back editions of the Stars and Stripes Breeders' Cup Turf Handicap at Chicago's Arlington Park.
Retired to stud duty since 2005 Ballingarry has been standing at Charles-Henri de Moussac's Haras du Mezeray in Ticheville Lower Normandy France.


== References ==
Ballingarry's pedigree and partial racing stats..."|0
Indian_Ocean_raid_(1944)|"In March 1944 a force of three Imperial Japanese Navy (IJN) heavy cruisers raided Allied shipping in the Indian Ocean. The cruisers departed Japanese-held territory on 1 March with the support of other IJN vessels and aircraft. On 9 March they encountered and sank the British steamer Behar with the heavy cruiser Tone picking up over 100 survivors. Fearing detection the Japanese force subsequently returned to the Netherlands East Indies (NEI) arriving on 16 March. Two days later most of Behar's crew and passengers were murdered on board Tone. Following the war the commander of the raid Rear Admiral Naomasa Sakonju was executed for this war crime and Tone's captain Haruo Mayuzumi (ja:黛治夫) was sentenced to seven years imprisonment.


== Background ==
In February 1944 the Japanese Combined Fleet withdrew from its base at Truk in the Central Pacific to Palau and Singapore. The appearance of a powerful Japanese naval force at Singapore concerned the Allies as it was feared that these..."|1
Bob_Margolin|"Bob Margolin (born May 9 1949) is an American electric blues guitarist.  His nickname is ""Steady Rollin'"".


== Biography ==
Margolin started playing guitar in 1964 and his first appearance on record was with Boston psychedelic band The Freeborne and their 1967 album Peak Impressions.
Margolin was a backing musician for Muddy Waters from 1973 to 1980 performing with Waters and The Band in The Last Waltz. As a solo recording artist he has recorded albums for Alligator Records Blind Pig Telarc and his own Steady Rollin' record label.
In 1978 he made a guest appearance on Big Joe Duskin's debut album Cincinnati Stomp on Arhoolie Records.
In 1979 he made a guest appearance along with Pinetop Perkins on The Nighthawks album Jacks & Kings.In 1994 he appeared with Jerry Portnoy as guest musicians on the album Ice Cream Man by John Brim.  It received a Blues Music Award (formerly W. C. Handy Award) nomination as the best 'Traditional Blues Album of the Year'.Margolin is a columnist..."|0
Battle_of_Ratsua|"The Battle of Ratsua occurred during the Second World War and involved Australian and Japanese forces. Part of the wider Bougainville Campaign of the Pacific theatre the battle took place in the northern sector of Bougainville between June and August 1945. The main forces that took part in the fighting were the Australian 23rd Brigade and the Japanese 87th Naval Garrison Force.
The fighting occurred following a failed landing by Australian forces at Porton Plantation in early June which was part of an attempt to outflank a series of strong points that the Japanese had built across the base of the Bonis Peninsula. After this the fighting in the northern sector around Ratsua essentially became a containment action for the Australians as they concentrated their efforts and resources upon driving south towards Buin which was the main centre of Japanese resistance on the island at the time. As a result the situation around Ratsua remained largely static until the end of hostilities in mid..."|1
Battle_of_Krabbendam|"The Battle of Krabbendam (also called the Battle of Zijpedijk) of 10 September 1799 was fought during the Anglo-Russian invasion of Holland between forces of the French Republic and her ally the Batavian Republic under the command of French general Guillaume Marie Anne Brune on one side and a British division under general Sir Ralph Abercromby on the other. The British division had established a bridgehead in the extreme north of the North-Holland peninsula after the Battle of Callantsoog (1799). Brune tried to dislodge them before they could be reinforced by further Anglo-Russian forces but the British prevailed. This enabled the British and their Russian allies to land their expeditionary force and to break out of the bridgehead during the Battle of Bergen (1799).


== Background ==
After the Battle of Callantsoog General Herman Willem Daendels with the 1st Batavian Division had fallen back all the way to the Schermer polder as he deemed the Zijpe polder indefensible because the British..."|1
Carlo_Vergara|"Visconde Carlo San Juan Vergara or simply known as Carlo Vergara (born January 25 1971) is a Filipino graphic designer and illustrator best known for creating the comic book character Zsazsa Zaturnnah. Vergara is also a theatre performer and published playwright.


== Biography ==
The son of a tax lawyer and an English teacher Vergara began to draw even before he started school. He considered drawing a hobby and did not want it to be part of his profession. Though he had been accepted in the College of Architecture at the University of the Philippines he opted to take Marketing Management at the De La Salle University and graduated in 1990.
It was during his stay at the De La Salle when he won his first literary award from the university's annual awards for literature--Solitude bagged third place in the English poetry category. He was also an art staff of a university news publication The La Sallian. A few years after graduating Vergara joined the university's theater organization..."|0
Grey_knifefish|"The grey knifefish Bathystethus cultratus is a species of sea chub native to the Pacific Ocean from Australia to New Zealand and the Kermadec Islands.  This species is a plankton eater which swims constantly within a few meters of the surface of the ocean.  This species can reach a length of 30 cm (12 in).


== References... =="|0
Arabesque_(rapper)|"Arabesque also known as Besque (born Stephen Kawaleet September 17 1981) is a Juno nominated hip hop artist from Toronto Ontario Canada. He studied graphic communications management at Ryerson University. He has signed record deals in the US Canada the UK and Japan.


== Career ==
At the age of 16 Arabesque started his career in the music industry as a freelance contributor to various urban publications interviewing the likes of Flava Flav and A-Trak and writing featured hip-hop editorials. In 2000 shortly after he and his cousin formed a group Babylon Point their demo received acclaim from Vice magazine sparking interest among underground purists and tape junkies. However Babylon Point split up shortly afterwards. Besque joined a Toronto-based political soul collective Revolution Records on their 45"" vinyl release ""Sounds of Revolution"" headed by the DJ and producer Complex.
In mid-2002 Besque released his first solo single to commercial radio with much success. ""Choked..."|0
Sangin_airstrike|...|1
Australasian_snapper|"The Australasian snapper (Pagrus auratus) or silver seabream is a species of porgie found in coastal waters of Australia Philippines Indonesia China Taiwan Japan and New Zealand. Its distribution areas in the Northern and Southern Hemispheres are disjunct. Although it is almost universally known in Australia and New Zealand as snapper it does not belong to the snapper family Lutjanidae. It is highly prized as an eating fish.
The taxonomic status of this species is being debated and it may be referred to as either Pagrus auratus or Chrysophrys auratus.


== Regional variation in naming ==

Australia: cocknies (young smaller than legal size) red bream or pinkies (legal size) squire or squirefish (when bigger) snapper (at full size)
Western Australia: ""pink snapper"" to distinguish it from unrelated speciesVictoria: also schnapper (ref: Schnapper Point Mornington)
South Australia: the name ""ruggers"" is often used for smaller fish of legal size
Aboriginal people of the Port Jackson..."|0
Battle_of_Beran_Byrig|"At the Battle of Beran Byrig or Beranburh the West Saxons are said to have defeated the Britons at Barbury Castle Hill Fort near Swindon in the year 556.
The Anglo-Saxon Chronicle entry for the year states: Her Cynric 7 Ceawlin fuhton wiþ Brettas æt Beranbyrg (This year Cynric and Ceawlin fought with the Britons at Beranbury).
Control of Barbury Castle is likely to have been important as it lies on The Ridgeway a strategic communication route.


== References ==
Swindon Borough Council


== External links ==
http://www.ravens-reenactment.org.uk/beranburh.htm..."|1
Poliocephalus_(grebe)|...|0
Battle_of_Wadi_Al-Batin|"The Battle of Wadi Al-Batin or Battle of Ruqi Pocket took place before the beginning of the Desert Storm operations on 16 February 1991. This is not to be confused with the ""Battle of Wadi Al-Batin"" which was fought later in the four-day ground war between elements of the U.S. 3rd Armored Division and the Iraqi Republican Guard.
Iraqis thought that Coalition forces were prepping the Wadi Al-Batin for the main attack. The desired effect was that the Iraqis would think that the main coalition ground attack would come up the Wadi Al Batin a natural invasion route and they would therefore reinforce their forces there at the expense of the Western flank where VII Corps would conduct the main attack.


== Deception movements ==
As American forces secretly redeployed from the southern Kuwaiti border to the northwest ""deception cells"" were left in the south. These units built a computer-generated electronic network which simulated an intense VHF-UHF wireless traffic. When the Iraqi intelligence..."|1
Vigors_(horse)|"Vigors (1973–1994) was an American Thoroughbred racehorse known as ""The White Tornado."" Called by Bloodhorse.com in a 2011 article ""the great California closer"" Vigors earned the affection of racing fans because of his dramatic come-from-behind running style.


== Background ==
Vigors was bred in Kentucky by William R. Hawn a Dallas Texas businessman who was the president and a shareholder of Del Mar Racetrack in Del Mar California and a founding partner of the Dallas Cowboys of the National Football League. The horse was named for William Hawn's friend Tim Vigors a World War II fighter ace and founder of Ireland's renowned Coolmore Stud.


== Racing career ==
Raced mainly on grass in 1977 the late developing Vigors won the Hollywood Invitational Handicap and the Rolling Green Handicap. The following year trainer Larry Sterling entered him in the San Marcos Handicap a race of a mile and an eighth on dirt. Under jockey Darrel McHargue Vigors won easily then with the same rider followed..."|0
Operation_Sunrise_(Vietnam_War)|"Operation Sunrise was the first phase of a long-range South Vietnamese counter-offensive against the Việt Cộng (VC) during the Vietnam War. Launched with the United States in March 1962 the goal of the operation was to ""clear the VC from an area 40 miles northwest of Saigon"" according to contemporary U.S. government documents. Beginning in the Bến Cát District of the Bình Dương Province 35 miles (56 km) from Saigon it grew to include the provinces of Tây Ninh and Phước Tuy. The concept of ""strategic hamlets"" was formulated as a part of Operation Sunrise with the operation acting as a 'test area' for the Strategic Hamlet Program which developed from the operation. As part of the broader Hearts and Minds campaign the operation failed to have the desired impact. Despite the success in lowering the numbers of VC in the area the local citizens were opposed to being removed from their ancestral lands. With 70 families voluntarily relocating and 140 more being moved by intimidation the willingness..."|1
Baltimore_riot_of_1861|"The Baltimore riot of 1861 (also called the ""Pratt Street Riots"" and the ""Pratt Street Massacre"") was a civil conflict on Friday April 19 1861 on Pratt Street in Baltimore Maryland. It occurred between antiwar ""Copperhead"" Democrats (the largest party in Maryland) and other Southern/Confederate sympathizers on one side and on the other members of Massachusetts and Pennsylvania state militia regiments en route to the national capital at Washington who had been called up for federal service. The fighting began at the President Street Station spreading throughout President Street and subsequently to Howard Street where it ended at the Camden Street Station. The riot produced the first deaths by hostile action in the American Civil War and is nicknamed the ""First Bloodshed of the Civil War"".


== Background ==
In 1861 most Baltimoreans were anti-war and did not support a violent conflict with their southern neighbors but many sympathized passionately with the Southern cause. In the..."|1
Battle_of_Fort_Lahtzanit|"The Battle of Fort Lahtzanit took place on October 6 1973 between the Egyptian Army and the Israel Defense Forces (IDF).  Part of the Egyptian-initiated Operation Badr the battle was one of the first of the Yom Kippur War fought in and around Fort Lahtzanit a fortification of the Bar Lev Line located 19 kilometres (12 mi) south of Port Fouad in the Sinai Peninsula.
Commencing the battle with an artillery barrage against the fort the Egyptians surrounded and isolated the fort prior to assaulting it.  Firing ramps intended for Israeli tanks were occupied by Egyptian infantry who defeated several Israeli attempts to reinforce the fort with armor.  The Egyptians managed to breach the defenses and swiftly capture the fort and proceeded to clear the bunkers utilizing flamethrower teams.  By nighttime the fort was completely under Egyptian control.


== Background ==
Operation Badr an Egyptian military operation had the objective of crossing the Suez Canal and seizing the Bar Lev line..."|1
Battle_of_Albuquerque|"The Battle of Albuquerque was a small engagement of the American Civil War in April 1862 between General Henry Hopkins Sibley's Army of New Mexico and a Union Army under Edward R. S. Canby.


== Battle ==
The Confederates were on the retreat from New Mexico Territory after the Battle of Glorieta Pass. On April 8 Sibley's 4th 5th and 7th Texas Mounted Volunteers occupied Albuquerque for a second time as they retreated southeast to Texas. Colonel Canby moved his army up from Fort Craig to ascertain the strength of the Confederates in Albuquerque.
Canby's artillery opened fire at long range from the edge of town for two days.  The Union artillery ceased firing when a local citizen informed Canby the Confederates would not permit the civilians to seek shelter.  Canby felt he had accomplished his mission; he knew the Rebels were still willing to put up resistance.  The Union demonstration also caused Colonel Tom Green to hastily pull out of Santa Fe and move to Sibley's aid hoping to counter..."|1
Campaign_to_Suppress_Bandits_in_the_Border_Region_of_Hunan–Hubei–Sichuan||1
Northeast_Coast_Campaign_(1723)|"The Northeast Coast Campaign (1723)  occurred during Father Rale's War from April 19 1723 – January 28 1724. In response to the previous year in which New England attacked the Wabanaki Confederacy at Norridgewock and Penobscot the Wabanaki Confederacy retaliated by attacking the coast of present-day Maine that was below the Kennebec River the border of Acadia. They attacked English settlements on the coast of present-day Maine between Berwick and Mount Desert Island.
Casco (also known as Falmouth and Portland) was the principal settlement. The 1723 campaign was so successful along the Maine frontier that Dummer ordered its evacuation to the blockhouses in the spring of 1724.


== Historical context ==
The war occurred as a result of an expansion of New England settlements along the Kennebec River (in present-day Maine) and of the movement of more New England fishermen into Nova Scotia waters.  The border between Acadia and New England which New France defined as the Kennebec River in..."|1
Corina_(Romanian_singer)|"Corina Bud (pronounced koh-riː-nɑː / bʊd) (Satu Mare January 26 1980) better known as Corina is a Romanian singer and fashion icon. She debuted in 2004 with the album Noi Doi produced by Marius Moga. The main single from the album entitled ""Noi Doi"" reached fourth placed in the Romanian Top 100.The second album named Imi Place La Tine Tot (2005) produced two great singles ""Imi Place La Tine Tot"" and ""Fara Tine"" becoming the most broadcast Romanian hits in 2005 giving her the nickname ""Corina Hits"".
Her third album Face Off represents a significant change in the artist's singing style having dancehall reggae R&B drum' n bass hip hop house and electro influences but still remaining a pop/dance album. Face Off produced two big singles ""Quieres Una Aventura"" and ""Overdrive"". In parallel in discussion with Warner Music Corina released her fourth album "" Gimme Your Love"" in July 2008 which received critical acclamation. The album was produced and recorded in Germany in a Hamburg..."|0
Battle_of_Pollilur_(1780)|"The Battle of Pollilur (a.k.a. Pullalur) also known as the Battle of Polilore or Battle of Perambakam took place on 10 September 1780 at Pollilur near Conjeevaram the city of Kanchipuram in present-day Tamil Nadu state India as part of the Second Anglo-Mysore War. It was waged between two forces commanded by Tipu Sultan of the Kingdom of Mysore and Lt. Colonel William Baillie of the British East India Company. The army of the East India Company surrendered and suffered a high number of casualties. It was the worst loss the East India Company suffered on the subcontinent until Chillianwala. Benoît de Boigne a French officer in the service of 6th Regiment of Madras Native Infantry wrote ""There is not in India an example of a similar defeat"".Tipu prevented Lt. Col. Baillie  from joining his detached force consisting of two companies of European infantry two batteries of artillery and five battalions of native infantry from Guntur joining Hector Munro at Conjeevaram while Tipu..."|1
1991_Lokhandwala_Complex_shootout|"The 1991 Lokhandwala Complex shootout was a gunbattle that occurred on 16 November 1991 at the Lokhandwala Complex Bombay (now Mumbai) between seven gangsters led by Maya Dolas and members of the Mumbai police and the Anti-Terrorism Squad (ATS) led by the then Additional Commissioner of Police Aftab Ahmed Khan. The four-hour-long shootout was termed as India's ""first daylight encounter"" and was videographed and conducted in full view of the public. It ended in the deaths of all seven gangsters including Dolas Dilip Buwa and Anil Pawar.


== Prelude ==

In the late 1980s the Bombay underworld was under the firm control of the D-Company headed by Dawood Ibrahim. From his base in Dubai Ibrahim controlled underworld activities through his various lieutenants. Among the most prominent was Mahindra Dolas a gangster who was known more popularly by his nickname Maya. Dolas had got his start running several successful extortion rackets for the criminal-politician Ashok Joshi's gang at Kanjurmarg..."|1
Battle_of_Safira|"The Battle of Safira was fought in February 2013 when rebel forces attacked the town of al-Safira which holds a key position on the Damascus to Aleppo road where a major battle for the city had been raging for the previous seven months. Al-Safira is also next to important weapon factories and the government's largest chemical weapons stockpiles.


== Battle ==

On 6 February 2013 violent clashes took place between Al-Nusra Front and several other rebel battalions and government forces south of Al-Safira city along with violent bombardment on some areas of the city.On February 8 2013 it was reported that government forces were stationed at defense establishments and had set up checkpoints on the route to Khanasser but rebel battalions controlled the streets of the city. Several parts of Safira continued to be bombarded by government forces in an attempt to reclaim the city. Rebels from Al-Nusra Front and other jihadist groups surrounded the defense plant where many Army troops were..."|1
Capture_of_the_Paquete_de_Maule|"On 6 March 1866 during the Chincha Islands War the Spanish steam frigate Blanca captured the Chilean sidewheel steamer Paquete de Maule in the Gulf of Arauco.
Paquete de Maule was a 400-ton sidewheel steamer built by Lawrence & Foulks in 1861 at Williamsburg New York for G. K. Stevenson & Co. who planned to operate the vessel between Valparaiso and Maule. During the war the Paquete de Maule served as an auxiliary ship to the Chilean fleet and it was unarmed. On March 6 1866 while en route from Lota to Montevideo (and being accompanied by Independencia pilebot) with a crew of 7 men and officer and 126 sailors destined to complete the crews of the Peruvian ironclads Huascar and Independencia it was captured by the Spanish frigate Blanca commanded by Juan Bautista Topete.
The Spanish ship didn't detect the Chilean Independencia pailebot and it was able to escape taking refuge in the shallow areas.The Paquete de Maule sailing under the British colors in a vain attempt to avoid capture..."|1
Siege_of_Heidelberg_(1622)|"The Siege of Heidelberg or the Imperial-Spanish capture of Heildelberg took place from 23 July to 19 September 1622 at Heidelberg Electorate of the Palatinate between the Imperial-Spanish army led by Johan Tzerclaes Count of Tilly and Don Gonzalo Fernández de Córdoba against the Anglo-Protestant forces of Frederick V Elector Palatine commanded by Sir Gerard Herbert and Sir Horace Vere during the Palatinate campaign in the context of the Thirty Years' War.  On 16 September the city of Heidelberg was taken by storm and the Heidelberg Castle surrendered three days later to the Imperial and Spanish forces.


== Background ==
In 1620 the Spanish commander Don Ambrosio Spinola adopted Fabian tactics in the hope of wearing the enemy out until the approach of winter compelled the English and their allies to seek quarters. Sir Horace Vere divided his troops among the three most important strongholds of the Palatinate. He himself occupied Mannheim Sir Gerard Herbert he stationed in Heidelberg..."|1
Battle_of_Wadi_Musa|"The Battle of Wadi Musa was a battle fought between the Arab Army and the Ottoman Empire during the Arab Revolt of 1916–1918.
The battle began when General Djemal Pasha ordered his forces to secure the Hejaz Railway by ""any and all means"". The Ottoman Army at Ma'an was sent to deal with the North Arab Army. The Ottomans were ambushed by 700 Arab troops inflicting heavy casualties and capturing 300 men. The remaining Ottoman forces retreated leaving the railway uncaptured.


== References ==


== External links ==
History of the Syrian Arab Army
The Arab Revolt 1916-18 Lawrence sets Arabia ablaze..."|1
David_Bradley_(Native_American_artist)|"David Bradley (born 1954) is a Minnesota Chippewa artist. He is known for his sociopolitical critique of contemporary Native American art and as an artist-activist battling art fraud among other concerns.


== Personal life ==
Born in Minnesota in 1954 many of Bradley's early years were in the Minneapolis metropolitan area until his family was split up and redistributed having fallen victim to the prevailing view of what constituted an adequate family. In 1970 he left Minnesota and began a journey starting in the Southwestern United States and taking him through Central and South America — where he lived for a year with Mayan Indians — before his return to the U.S where he spent time among the Navajo Indians in Arizona.  After receiving training at the Institute of American Indian Arts (IAIA) and went on to receive a Bachelor of Arts in Fine Arts from the College of Santa Fe in 1980.David Bradley currently lives in Santa Fe New Mexico.In August 2011 Bradley was diagnosed with the motor..."|0
Chris_Fryar|"Chris Fryar (born November 22 1970) is an American drummer.  He is a member of  Zac Brown Band. He has also worked with Oteil and the Peacemakers led by bassist Oteil Burbridge of the Allman Brothers Band Charles Neville Victor Wooten John Popper Steve Bailey David Hood Robert Moore and the Wildcats and the blues trio Gravy.Fryar has a music degree. In the mid-1990s he had been underemployed in a Birmingham cover band but then joined the blues-rock band Gravy. Singer-guitarist Rob Thorworth said that Fryar raised the group's musical sophistication.In the 2000s as part of Oteil and the Peacemakers he was able to make use of both his jazz background and rock music sensibilities. He also became part of a later incarnation of the Zac Brown Band.He divorced his prior wife and remarried on May 22 2010 to Holly Travis which gave Chris two step-children: Ashley and Allison.
Fryar endorses Grestch drums and Zildjian cymbals and states being extremely happy with his setup but switches..."|0
Cameron_Esposito|"Cameron Anne Young Anastasia Esposito (born October 17 1981) is an American comedian actress and podcaster known for her show Take My Wife as well as her stand-up comedy and her podcast Queery. Esposito substantially focuses on topics surrounding the LGBTQ+ community feminism social justice and the challenges faced by members of purportedly marginalized communities. Originally from Western Springs Illinois Esposito lives in Los Angeles.


== Early life ==
Born to Brenda and Nick Esposito Cameron Anne Young Anastasia Esposito was raised in Western Springs Illinois. In high school Esposito swam breaststroke on the swim team was a member of a community service group called The Marians Society and was a semifinalist for the National Merit Scholarship Program. She graduated from Benet Academy in 2000.Esposito studied theology and English at Boston College intending to become a social worker in Chicago. While in Boston she played rugby and performed in the school's improv troupe..."|0
Battle_of_Sandwich_(1217)|"The Battle of Sandwich also called the Battle of Dover took place on 24 August 1217 as part of the First Barons' War. A Plantagenet English fleet commanded by Hubert de Burgh attacked a Capetian French armada led by Eustace the Monk and Robert of Courtenay off Sandwich Kent. The English captured the French flagship and most of the supply vessels forcing the rest of the French fleet to return to Calais.
The French fleet was attempting to bring supplies and reinforcements to Prince Louis later King Louis VIII of France whose French forces held London at that time. The English vessels attacked from windward seizing Eustace's ship making Robert and the knights prisoner and killing the rest of the crew. Eustace a notorious pirate was executed after being taken prisoner. The battle convinced Prince Louis to abandon his effort to conquer England and the Treaty of Lambeth was signed a few weeks later. 


== Background ==
Eustace the Monk once belonged to a monastic order but he broke his..."|1
Steve_Ditko|"Stephen J. Ditko (; November 2 1927 – c. June 29 2018) was an American comics artist and writer best known as the artist and co-creator with Stan Lee of the Marvel Comics superheroes Spider-Man and Doctor Strange.
Ditko studied under Batman artist Jerry Robinson at the Cartoonist and Illustrators School in New York City. He began his professional career in 1953 working in the studio of Joe Simon and Jack Kirby beginning as an inker and coming under the influence of artist Mort Meskin. During this time he then began his long association with Charlton Comics where he did work in the genres of science fiction horror and mystery. He also co-created the superhero Captain Atom in 1960.
During the 1950s Ditko also drew for Atlas Comics a forerunner of Marvel Comics. He went on to contribute much significant work to Marvel. In 1966 after being the exclusive artist on The Amazing Spider-Man and the ""Doctor Strange"" feature in Strange Tales Ditko left Marvel for unclear reasons.
Ditko..."|0
Pomfret|"Pomfrets are perciform fish belonging to the family Bramidae. The family currently includes 20 species across 7 genera. Several species are important food sources for humans especially Brama brama in the South Asia.  The earlier form of the pomfret's name was ""pamflet"" a word which probably ultimately comes from Portuguese pampo referring to various fish such as the blue butterfish (Stromateus fiatola). The fish meat is white in color.


== Distribution ==
They are found globally in the Atlantic Indian and Pacific Oceans as well as numerous seas including the Norwegian Mediterranean and Sea of Japan.  Nearly all species can be found in the high seas. However fishes in the genera Pterycombus and Pteraclis tend to be found off continental shelves. Further fishes in the genus Eumegistus are hypothesized to be largely benthic and found to occupy deep water shelves.Given that these fishes are widely distributed they have acquired numerous common names that unsurprisingly depend on locality..."|0
David_Daniell_(musician)|"David Daniell is an American guitarist and composer active in experimental music improvisation and electroacoustic composition.
He has been active with the trio San Agustin since 1996. He has also collaborated with Loren Connors Rhys Chatham Tony Buck Oren Ambarchi Christian Fennesz Tim Barnes Ateleia Jeph Jerman Thurston Moore Sean Meehan Tomas Korber Greg Davis and Jonathan Kane and currently works in an ongoing duo with Douglas McCombs.
He founded the record label Antiopic in New York City in 2002 with James Elliott. Daniell relocated to Chicago Illinois in 2006 and to Western North Carolina in 2011.


== Discography ==


=== Solo albums ===
I IV V I (2008) released by Table of the Elements
The Hideout (2008) released by Antiopic
Los Jacintos (2008) released by Antiopic
Coastal (2006) released by Xeric/Table of the Elements
sem (2002) released by Antiopic


=== With San Agustin ===
see San Agustin


=== Other collaborations ===
David Daniell and Douglas McCombs: Sycamore (2009) released..."|0
Battle_of_Cambrils|"The Battle of Cambrils or the Massacre of Cambrils took place in December 1640 during the Reapers' War. 
The revolt had started in May–June 1640 and as a reaction the Spanish Army had occupied Tortosa in Catalonia in September. On December 8 a large army under Pedro Fajardo de Zúñiga y Requesens headed for Barcelona passing through Cambrils.   
Here a small force of Catalan rebels attempted to ambush this much larger force before withdrawing into the town and attempting to defend it. After several days of bombardment and heavy fighting the Spanish captured the town. 
When the defenders tried to surrender some 700 of them were massacred. The three leaders were quickly trialed and executed on the garrote. The next day more people were hanged and the city was sacked.
The Spanish army then continued in the direction of Barcelona taking Tarragona on December 24. Later this army was decisively defeated in the Battle of Montjuïc on January 23...."|1
